pick_id,arrival_time,probability,phasehint,network,station,location,instrument_type,author,creation_time,event_start_time,event_end_time,detection_probability,snr,station_lat,station_lon,station_elv,file_name
20191224.191111.36-S-CM.URMC.00.HH,2019-12-24 19:11:11.368393,0.54,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:11:06.948393,2019-12-24 19:11:13.358393,0.94,18.3,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.191114.64-P-CM.PRA.00.HH,2019-12-24 19:11:14.648393,0.64,P,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:11:14.478393,2019-12-24 19:11:29.098393,0.57,24.4,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.191122.00-P-CM.ORTC.00.HH,2019-12-24 19:11:22.008393,0.89,P,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:11:21.938393,2019-12-24 19:11:43.798393,0.98,16.7,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed
20191224.191123.78-S-CM.YOT.00.HH,2019-12-24 19:11:23.788393,0.15,S,CM,YOT,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:10:52.568393,2019-12-24 19:11:30.008393,0.37,10.4,3.9835,-76.345,1040.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/YOT/CM.YOT.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.191123.83-P-CM.URMC.00.HH,2019-12-24 19:11:23.838393,0.16,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:11:21.588393,2019-12-24 19:11:29.988393,0.7,20.4,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.191123.89-P-CM.YOT.00.HH,2019-12-24 19:11:23.898393,0.03,P,CM,YOT,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:11:22.408393,2019-12-24 19:11:44.528393,0.19,8.5,3.9835,-76.345,1040.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/YOT/CM.YOT.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.191124.03-P-CM.CHI.00.HH,2019-12-24 19:11:24.038394,0.38,P,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:11:23.518394,2019-12-24 19:11:48.568394,0.94,7.0,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.191124.60-S-CM.CHI.00.HH,2019-12-24 19:11:24.608394,0.02,S,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:11:19.068394,2019-12-24 19:11:29.988394,0.19,2.1,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.191124.95-S-CM.PRA.00.HH,2019-12-24 19:11:24.958393,0.35,S,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:11:14.478393,2019-12-24 19:11:29.098393,0.57,19.1,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.191128.08-S-CM.URMC.00.HH,2019-12-24 19:11:28.088393,0.25,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:11:21.588393,2019-12-24 19:11:29.988393,0.7,18.3,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.191133.93-P-CM.GARC.00.HH,2019-12-24 19:11:33.938393,0.59,P,CM,GARC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:11:33.668393,2019-12-24 19:12:07.358393,0.97,14.9,2.186667,-75.493167,1999.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.191137.40-S-CM.ORTC.00.HH,2019-12-24 19:11:37.408393,0.5,S,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:11:21.938393,2019-12-24 19:11:43.798393,0.98,6.1,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed
20191224.191140.27-S-CM.YOT.00.HH,2019-12-24 19:11:40.278393,0.05,S,CM,YOT,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:11:22.408393,2019-12-24 19:11:44.528393,0.19,11.8,3.9835,-76.345,1040.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/YOT/CM.YOT.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.191141.31-S-CM.CHI.00.HH,2019-12-24 19:11:41.318394,0.32,S,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:11:23.518394,2019-12-24 19:11:48.568394,0.94,7.6,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.191156.73-P-CM.PRA.00.HH,2019-12-24 19:11:56.738393,0.29,P,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:11:56.468393,2019-12-24 19:12:10.278393,0.72,21.6,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.191157.57-S-CM.GARC.00.HH,2019-12-24 19:11:57.578393,0.33,S,CM,GARC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:11:33.668393,2019-12-24 19:12:07.358393,0.97,16.5,2.186667,-75.493167,1999.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.191202.02-P-CM.YOT.00.HH,2019-12-24 19:12:02.028393,0.03,P,CM,YOT,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:12:01.838393,2019-12-24 19:12:12.908393,0.18,4.7,3.9835,-76.345,1040.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/YOT/CM.YOT.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.191205.94-S-CM.PRA.00.HH,2019-12-24 19:12:05.948393,0.42,S,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:11:56.468393,2019-12-24 19:12:10.278393,0.72,18.8,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.191209.58-S-CM.YOT.00.HH,2019-12-24 19:12:09.588393,0.13,S,CM,YOT,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:12:01.838393,2019-12-24 19:12:12.908393,0.18,5.1,3.9835,-76.345,1040.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/YOT/CM.YOT.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.191213.23-P-CM.CLEJA.10.HN,2019-12-24 19:12:13.230000,0.6,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:12:13.500000,2019-12-24 19:12:17.560000,0.18,15.6,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.191215.12-P-CM.URMC.00.HH,2019-12-24 19:12:15.128393,0.85,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:12:15.068393,2019-12-24 19:12:20.528393,0.92,12.9,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.191216.20-S-CM.CLEJA.10.HN,2019-12-24 19:12:16.200000,0.1,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:12:13.500000,2019-12-24 19:12:17.560000,0.18,4.0,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.191218.86-S-CM.URMC.00.HH,2019-12-24 19:12:18.868393,0.67,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:12:15.068393,2019-12-24 19:12:20.528393,0.92,8.0,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.191223.50-P-CM.PRA.00.HH,2019-12-24 19:12:23.508393,0.72,P,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:12:23.468393,2019-12-24 19:12:37.638393,0.94,4.7,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.191233.54-S-CM.PRA.00.HH,2019-12-24 19:12:33.548393,0.57,S,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:12:23.468393,2019-12-24 19:12:37.638393,0.94,13.8,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.191241.94-P-CM.GARC.00.HH,2019-12-24 19:12:41.948393,0.1,P,CM,GARC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:12:40.138393,2019-12-24 19:13:15.288393,0.77,2.1,2.186667,-75.493167,1999.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.191250.66-P-CM.CLEJA.10.HN,2019-12-24 19:12:50.660000,0.87,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:12:50.590000,2019-12-24 19:12:55.180000,0.84,15.2,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.191253.44-S-CM.CLEJA.10.HN,2019-12-24 19:12:53.440000,0.4,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:12:50.590000,2019-12-24 19:12:55.180000,0.84,4.2,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.191305.25-S-CM.GARC.00.HH,2019-12-24 19:13:05.258393,0.35,S,CM,GARC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:12:40.138393,2019-12-24 19:13:15.288393,0.77,6.9,2.186667,-75.493167,1999.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.191427.60-P-CM.CLEJA.10.HN,2019-12-24 19:14:27.600000,0.78,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:14:27.510000,2019-12-24 19:14:31.680000,0.87,27.7,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.191430.17-P-CM.URMC.00.HH,2019-12-24 19:14:30.178393,0.29,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:14:29.698393,2019-12-24 19:14:36.828393,0.88,6.0,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.191430.39-S-CM.CLEJA.10.HN,2019-12-24 19:14:30.390000,0.44,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:14:27.510000,2019-12-24 19:14:31.680000,0.87,1.8,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.191434.66-S-CM.URMC.00.HH,2019-12-24 19:14:34.668393,0.61,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:14:29.698393,2019-12-24 19:14:36.828393,0.88,13.1,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.191437.91-P-CM.PRA.00.HH,2019-12-24 19:14:37.918393,0.8,P,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:14:37.838393,2019-12-24 19:14:53.548393,0.92,18.2,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.191445.02-P-CM.ORTC.00.HH,2019-12-24 19:14:45.028393,0.68,P,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:14:44.858393,2019-12-24 19:15:12.528393,0.94,10.9,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed
20191224.191447.59-P-CM.URMC.00.HH,2019-12-24 19:14:47.598393,0.01,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:14:47.088393,2019-12-24 19:14:53.628393,0.17,6.0,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.191447.99-S-CM.PRA.00.HH,2019-12-24 19:14:47.998393,0.58,S,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:14:37.838393,2019-12-24 19:14:53.548393,0.92,15.2,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.191448.04-P-CM.CHI.00.HH,2019-12-24 19:14:48.048394,0.62,P,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:14:47.898394,2019-12-24 19:15:11.548394,0.91,4.4,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.191452.02-S-CM.URMC.00.HH,2019-12-24 19:14:52.028393,0.03,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:14:47.088393,2019-12-24 19:14:53.628393,0.17,13.1,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.191457.07-P-CM.GARC.00.HH,2019-12-24 19:14:57.078393,0.27,P,CM,GARC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:14:56.428393,2019-12-24 19:15:30.638393,0.96,-0.3,2.186667,-75.493167,1999.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.191501.75-P-CM.YOT.00.HH,2019-12-24 19:15:01.758393,0.29,P,CM,YOT,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:15:00.648393,2019-12-24 19:15:42.008393,0.6,5.0,3.9835,-76.345,1040.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/YOT/CM.YOT.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.191503.83-S-CM.ORTC.00.HH,2019-12-24 19:15:03.838393,0.03,S,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:14:44.858393,2019-12-24 19:15:12.528393,0.94,6.5,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed
20191224.191504.40-S-CM.CHI.00.HH,2019-12-24 19:15:04.408394,0.18,S,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:14:47.898394,2019-12-24 19:15:11.548394,0.91,2.3,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.191506.98-P-CM.FLO2.00.HH,2019-12-24 19:15:06.988393,0.1,P,CM,FLO2,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:15:05.498393,2019-12-24 19:15:42.008393,0.32,3.7,1.582667,-75.652667,365.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/FLO2/CM.FLO2.00.HHZ__20191224T190000Z__20191224T210000Z.mseed
20191224.191520.81-S-CM.GARC.00.HH,2019-12-24 19:15:20.818393,0.42,S,CM,GARC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:14:56.428393,2019-12-24 19:15:30.638393,0.96,13.0,2.186667,-75.493167,1999.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.191532.60-S-CM.YOT.00.HH,2019-12-24 19:15:32.608393,0.18,S,CM,YOT,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:15:00.648393,2019-12-24 19:15:42.008393,0.6,6.7,3.9835,-76.345,1040.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/YOT/CM.YOT.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.191537.52-S-CM.FLO2.00.HH,2019-12-24 19:15:37.528393,0.16,S,CM,FLO2,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:15:05.498393,2019-12-24 19:15:42.008393,0.32,5.7,1.582667,-75.652667,365.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/FLO2/CM.FLO2.00.HHZ__20191224T190000Z__20191224T210000Z.mseed
20191224.191547.48-P-CM.CLEJA.10.HN,2019-12-24 19:15:47.480000,0.83,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:15:47.430000,2019-12-24 19:15:51.700000,0.91,37.9,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.191550.29-P-CM.URMC.00.HH,2019-12-24 19:15:50.298393,0.75,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:15:50.198393,2019-12-24 19:15:56.538393,0.95,27.0,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.191550.34-S-CM.CLEJA.10.HN,2019-12-24 19:15:50.340000,0.65,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:15:47.430000,2019-12-24 19:15:51.700000,0.91,5.4,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed
20191224.191554.61-S-CM.URMC.00.HH,2019-12-24 19:15:54.618393,0.64,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:15:50.198393,2019-12-24 19:15:56.538393,0.95,14.9,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.191557.74-P-CM.PRA.00.HH,2019-12-24 19:15:57.748393,0.8,P,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:15:57.668393,2019-12-24 19:16:12.218393,0.97,17.5,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.191604.90-P-CM.ORTC.00.HH,2019-12-24 19:16:04.908393,0.1,P,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:16:04.918393,2019-12-24 19:16:06.548393,0.15,18.2,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed
20191224.191605.38-P-CM.URMC.00.HH,2019-12-24 19:16:05.388393,0.01,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:16:05.498393,2019-12-24 19:16:10.468393,0.14,27.0,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.191606.05-P-CM.PRA.00.HH,2019-12-24 19:16:06.058393,0.14,P,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:16:06.018393,2019-12-24 19:16:06.418393,0.16,15.5,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.191606.33-S-CM.PRA.00.HH,2019-12-24 19:16:06.338393,0.16,S,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:16:06.018393,2019-12-24 19:16:06.418393,0.16,0.9,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.191606.76-P-CM.CHI.00.HH,2019-12-24 19:16:06.768394,0.2,P,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:16:06.578394,2019-12-24 19:16:09.778394,0.13,10.5,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.191607.93-S-CM.PRA.00.HH,2019-12-24 19:16:07.938393,0.57,S,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:15:57.668393,2019-12-24 19:16:12.218393,0.97,15.9,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.191609.14-S-CM.URMC.00.HH,2019-12-24 19:16:09.148393,0.03,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:16:05.498393,2019-12-24 19:16:10.468393,0.14,14.9,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed
20191224.191614.14-P-CM.PRA.00.HH,2019-12-24 19:16:14.148393,0.04,P,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:16:14.508393,2019-12-24 19:16:24.008393,0.49,17.5,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.191616.98-P-CM.GARC.00.HH,2019-12-24 19:16:16.988393,0.52,P,CM,GARC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:16:15.658393,2019-12-24 19:16:50.628393,0.96,17.2,2.186667,-75.493167,1999.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.191621.47-P-CM.YOT.00.HH,2019-12-24 19:16:21.478393,0.36,P,CM,YOT,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:16:21.868393,2019-12-24 19:16:24.008393,0.14,12.8,3.9835,-76.345,1040.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/YOT/CM.YOT.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.191622.27-S-CM.CHI.00.HH,2019-12-24 19:16:22.278394,0.05,S,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:16:08.988394,2019-12-24 19:16:29.028394,0.21,1.0,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed
20191224.191623.06-S-CM.YOT.00.HH,2019-12-24 19:16:23.068393,0.06,S,CM,YOT,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:16:21.868393,2019-12-24 19:16:24.008393,0.14,14.9,3.9835,-76.345,1040.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/YOT/CM.YOT.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.191623.72-S-CM.PRA.00.HH,2019-12-24 19:16:23.728393,0.03,S,CM,PRA,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:16:14.508393,2019-12-24 19:16:24.008393,0.49,15.9,3.713833,-74.886167,457.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/PRA/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed
20191224.191626.34-P-CM.FLO2.00.HH,2019-12-24 19:16:26.348393,0.19,P,CM,FLO2,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 19:16:23.898393,2019-12-24 19:17:06.008393,0.57,8.9,1.582667,-75.652667,365.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/FLO2/CM.FLO2.00.HHZ__20191224T190000Z__20191224T210000Z.mseed
20191224.191640.65-S-CM.GARC.00.HH,2019-12-24 19:16:40.658393,0.46,S,CM,GARC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 19:16:15.658393,2019-12-24 19:16:50.628393,0.96,12.5,2.186667,-75.493167,1999.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/GARC/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed
