pick_id,timestamp,prob,type,network,station,location,instrument_type,author,creation_time,event_start_time,event_end_time,detection_probability,snr,station_lat,station_lon,station_elv,file_name,mseed_start_time,mseed_end_time,sampling_rate,sample,segment,segment_type,id,event_idx,prob_gamma
20191224.191909.79-P-CM.URMC.00.HH,2019-12-24 19:19:09.798394,0.7411977,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:19.403851,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_114000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,980,114000,single,CM.URMC.00.HH,0,0.00018371977650998795
20191224.191914.63-S-CM.URMC.00.HH,2019-12-24 19:19:14.638394,0.5575569,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:19.666185,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_114000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,1464,114000,single,CM.URMC.00.HH,0,0.00011716417973286477
20191224.191925.10-P-CM.ORTC.00.HH,2019-12-24 19:19:25.108393,0.8723526,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:18:32.068145,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_114000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2511,114000,single,CM.ORTC.00.HH,0,0.00021577998186249594
20191224.191927.34-P-CM.CHI.00.HH,2019-12-24 19:19:27.348393,0.831304,P,CM,CHI,0,HH,PhaseNet,2023-01-18 15:18:22.194950,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_114000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2735,114000,single,CM.CHI.00.HH,0,0.0001537969489727168
20191224.191941.68-S-CM.ORTC.00.HH,2019-12-24 19:19:41.688393,0.3924527,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:18:59.868063,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_837000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2669,837000,overlap,CM.ORTC.00.HH,0,0.00018977274686674157
20191224.191946.28-S-CM.CHI.00.HH,2019-12-24 19:19:46.288394,0.41407344,S,CM,CHI,0,HH,PhaseNet,2023-01-18 15:18:08.005297,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHN__20191224T185959Z__20191224T205959Z.mseed_840000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,129,840000,overlap,CM.CHI.00.HH,0,9.000200971958937e-05
20191224.190358.20-P-CM.URMC.00.HH,2019-12-24 19:03:58.208394,0.7009184,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:18.893866,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_21000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,2821,21000,single,CM.URMC.00.HH,1,0.00018371977650998795
20191224.190403.44-S-CM.URMC.00.HH,2019-12-24 19:04:03.448394,0.38392693,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:25.427276,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_744000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,1845,744000,overlap,CM.URMC.00.HH,1,0.00011716417973286477
20191224.190413.46-P-CM.ORTC.00.HH,2019-12-24 19:04:13.468393,0.86393636,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:18:31.447918,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_24000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,1347,24000,single,CM.ORTC.00.HH,1,0.00021577998186249594
20191224.190415.35-P-CM.CHI.00.HH,2019-12-24 19:04:15.358393,0.5359241,P,CM,CHI,0,HH,PhaseNet,2023-01-18 15:18:21.494825,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_24000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,1536,24000,single,CM.CHI.00.HH,1,0.0001537969489727168
20191224.190433.79-S-CM.ORTC.00.HH,2019-12-24 19:04:33.798393,0.5589716,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:18:31.734126,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_27000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,380,27000,single,CM.ORTC.00.HH,1,0.00018977274686674157
20191224.190434.08-S-CM.CHI.00.HH,2019-12-24 19:04:34.088394,0.46891022,S,CM,CHI,0,HH,PhaseNet,2023-01-18 15:17:47.747336,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHN__20191224T185959Z__20191224T205959Z.mseed_27000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,409,27000,single,CM.CHI.00.HH,1,9.000200971958937e-05
20191224.190236.07-P-CM.URMC.00.HH,2019-12-24 19:02:36.078394,0.7689173,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:18.803600,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_15000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,608,15000,single,CM.URMC.00.HH,2,0.00018371977650998795
20191224.190240.34-S-CM.URMC.00.HH,2019-12-24 19:02:40.348393,0.58497745,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:17:47.350085,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_15000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,1035,15000,single,CM.URMC.00.HH,2,0.00011716417973286477
20191224.190251.55-P-CM.ORTC.00.HH,2019-12-24 19:02:51.558393,0.34377933,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:18:31.691661,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_15000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2156,15000,single,CM.ORTC.00.HH,2,0.00021577998186249594
20191224.190310.54-S-CM.ORTC.00.HH,2019-12-24 19:03:10.548393,0.30462873,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:18:58.782574,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_738000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2555,738000,overlap,CM.ORTC.00.HH,2,0.0001537969489727168
20191224.190317.62-S-CM.CHI.00.HH,2019-12-24 19:03:17.628394,0.3913176,S,CM,CHI,0,HH,PhaseNet,2023-01-18 15:18:05.659815,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHN__20191224T185959Z__20191224T205959Z.mseed_741000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,263,741000,overlap,CM.CHI.00.HH,2,0.00018977274686674157
20191224.190903.42-P-CM.URMC.00.HH,2019-12-24 19:09:03.428394,0.9768084,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:25.261182,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_774000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,1843,774000,overlap,CM.URMC.00.HH,3,0.00018371977650998795
20191224.190907.64-S-CM.URMC.00.HH,2019-12-24 19:09:07.648394,0.8653695,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:25.483408,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_774000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,2265,774000,overlap,CM.URMC.00.HH,3,0.00011716417973286477
20191224.190919.15-P-CM.ORTC.00.HH,2019-12-24 19:09:19.158393,0.62525254,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:18:51.150283,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_54000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,1916,54000,single,CM.ORTC.00.HH,3,0.00021577998186249594
20191224.190938.92-S-CM.ORTC.00.HH,2019-12-24 19:09:38.928393,0.46395874,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:45.822058,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_777000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2393,777000,overlap,CM.ORTC.00.HH,3,0.0001537969489727168
20191224.190945.70-S-CM.CHI.00.HH,2019-12-24 19:09:45.708394,0.34389678,S,CM,CHI,0,HH,PhaseNet,2023-01-18 15:19:41.932999,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed_780000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,71,780000,overlap,CM.CHI.00.HH,3,0.00018977274686674157
20191224.191429.48-P-CM.URMC.00.HH,2019-12-24 19:14:29.488393,0.47078118,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:41.002755,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_807000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,1449,807000,overlap,CM.URMC.00.HH,4,0.00018371977650998795
20191224.191434.80-S-CM.URMC.00.HH,2019-12-24 19:14:34.808393,0.60587656,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:17:49.250470,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_87000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,481,87000,single,CM.URMC.00.HH,4,0.00011716417973286477
20191224.191445.23-P-CM.ORTC.00.HH,2019-12-24 19:14:45.238393,0.48852646,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:37.035390,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_87000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,1524,87000,single,CM.ORTC.00.HH,4,0.00021577998186249594
20191224.191448.39-P-CM.CHI.00.HH,2019-12-24 19:14:48.398393,0.5154064,P,CM,CHI,0,HH,PhaseNet,2023-01-18 15:18:27.040161,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_810000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,340,810000,overlap,CM.CHI.00.HH,4,0.0001537969489727168
20191224.191504.32-S-CM.ORTC.00.HH,2019-12-24 19:15:04.328393,0.6692283,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:36.846101,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_90000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,433,90000,single,CM.ORTC.00.HH,4,0.00018977274686674157
20191224.191020.74-P-CM.URMC.00.HH,2019-12-24 19:10:20.748394,0.9605819,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:19.040998,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_60000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,2075,60000,single,CM.URMC.00.HH,5,0.00018371977650998795
20191224.191024.71-S-CM.URMC.00.HH,2019-12-24 19:10:24.718393,0.8051846,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:17:48.514206,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_60000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2472,60000,single,CM.URMC.00.HH,5,0.00011716417973286477
20191224.191036.43-P-CM.ORTC.00.HH,2019-12-24 19:10:36.438393,0.42796734,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:36.417167,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_63000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,644,63000,single,CM.ORTC.00.HH,5,0.00021577998186249594
20191224.191038.18-P-CM.CHI.00.HH,2019-12-24 19:10:38.188393,0.39485928,P,CM,CHI,0,HH,PhaseNet,2023-01-18 15:18:22.159191,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_63000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,819,63000,single,CM.CHI.00.HH,5,0.0001537969489727168
20191224.191056.37-S-CM.ORTC.00.HH,2019-12-24 19:10:56.378393,0.8291419,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:36.858586,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_63000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2638,63000,single,CM.ORTC.00.HH,5,0.00018977274686674157
20191224.191107.12-P-CM.URMC.00.HH,2019-12-24 19:11:07.128394,0.7516907,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:25.860141,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_786000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,2213,786000,overlap,CM.URMC.00.HH,6,0.00018371977650998795
20191224.191111.42-S-CM.URMC.00.HH,2019-12-24 19:11:11.428393,0.43753445,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:06.713891,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_786000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2643,786000,overlap,CM.URMC.00.HH,6,0.00011716417973286477
20191224.191121.96-P-CM.ORTC.00.HH,2019-12-24 19:11:21.968393,0.924325,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:18:51.368047,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_66000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2197,66000,single,CM.ORTC.00.HH,6,0.00021577998186249594
20191224.191125.12-P-CM.CHI.00.HH,2019-12-24 19:11:25.128394,0.451281,P,CM,CHI,0,HH,PhaseNet,2023-01-18 15:19:41.862725,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed_789000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,1013,789000,overlap,CM.CHI.00.HH,6,0.0001537969489727168
20191224.191141.28-S-CM.ORTC.00.HH,2019-12-24 19:11:41.288393,0.3254321,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:36.602257,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_69000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,1129,69000,single,CM.ORTC.00.HH,6,0.00018977274686674157
20191224.191145.42-S-CM.CHI.00.HH,2019-12-24 19:11:45.428394,0.31210676,S,CM,CHI,0,HH,PhaseNet,2023-01-18 15:19:41.976910,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed_792000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,43,792000,overlap,CM.CHI.00.HH,6,9.000200971958937e-05
20191224.193155.98-P-CM.URMC.00.HH,2019-12-24 19:31:55.988394,0.96177495,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:20.181907,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_189000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,2599,189000,single,CM.URMC.00.HH,7,0.00018371977650998795
20191224.193200.70-S-CM.URMC.00.HH,2019-12-24 19:32:00.708394,0.738826,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:26.888942,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_912000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,1571,912000,overlap,CM.URMC.00.HH,7,0.00011716417973286477
20191224.193211.03-P-CM.ORTC.00.HH,2019-12-24 19:32:11.038393,0.79502136,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:18:33.235150,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_192000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,1104,192000,single,CM.ORTC.00.HH,7,0.00021577998186249594
20191224.193213.23-P-CM.CHI.00.HH,2019-12-24 19:32:13.238394,0.6283448,P,CM,CHI,0,HH,PhaseNet,2023-01-18 15:19:43.351939,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed_912000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,2824,912000,overlap,CM.CHI.00.HH,7,0.0001537969489727168
20191224.193230.49-S-CM.ORTC.00.HH,2019-12-24 19:32:30.498393,0.770148,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:38.851812,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_195000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,50,195000,single,CM.ORTC.00.HH,7,0.00018977274686674157
20191224.191550.27-P-CM.URMC.00.HH,2019-12-24 19:15:50.278394,0.96603584,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:25.842949,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_816000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,528,816000,overlap,CM.URMC.00.HH,8,0.00018371977650998795
20191224.191554.72-S-CM.URMC.00.HH,2019-12-24 19:15:54.728393,0.57452273,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:07.625851,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_816000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,973,816000,overlap,CM.URMC.00.HH,8,0.00011716417973286477
20191224.191604.90-P-CM.ORTC.00.HH,2019-12-24 19:16:04.908393,0.89216805,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:46.355490,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_816000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,1991,816000,overlap,CM.ORTC.00.HH,8,0.00021577998186249594
20191224.191606.84-P-CM.CHI.00.HH,2019-12-24 19:16:06.848393,0.8491056,P,CM,CHI,0,HH,PhaseNet,2023-01-18 15:18:22.214636,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_96000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,685,96000,single,CM.CHI.00.HH,8,0.0001537969489727168
20191224.191620.40-S-CM.ORTC.00.HH,2019-12-24 19:16:20.408393,0.47615138,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:37.156625,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_96000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2041,96000,single,CM.ORTC.00.HH,8,0.00018977274686674157
20191224.191624.12-S-CM.CHI.00.HH,2019-12-24 19:16:24.128394,0.34124753,S,CM,CHI,0,HH,PhaseNet,2023-01-18 15:19:42.013473,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed_819000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,913,819000,overlap,CM.CHI.00.HH,8,9.000200971958937e-05
20191224.192527.93-P-CM.URMC.00.HH,2019-12-24 19:25:27.938394,0.9495611,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:26.221913,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_873000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,1294,873000,overlap,CM.URMC.00.HH,9,0.00018371977650998795
20191224.192532.17-S-CM.URMC.00.HH,2019-12-24 19:25:32.178393,0.4785709,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:42.288618,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_873000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,1718,873000,overlap,CM.URMC.00.HH,9,0.00011716417973286477
20191224.192542.97-P-CM.ORTC.00.HH,2019-12-24 19:25:42.978393,0.9330202,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:47.279254,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_873000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2798,873000,overlap,CM.ORTC.00.HH,9,0.00021577998186249594
20191224.192545.50-P-CM.CHI.00.HH,2019-12-24 19:25:45.508394,0.6226578,P,CM,CHI,0,HH,PhaseNet,2023-01-18 15:19:33.508302,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed_153000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,1551,153000,single,CM.CHI.00.HH,9,0.0001537969489727168
20191224.192602.08-S-CM.ORTC.00.HH,2019-12-24 19:26:02.088393,0.5005963,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:18:32.623482,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_156000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,209,156000,single,CM.ORTC.00.HH,9,0.00018977274686674157
20191224.192604.60-S-CM.CHI.00.HH,2019-12-24 19:26:04.608394,0.33660367,S,CM,CHI,0,HH,PhaseNet,2023-01-18 15:17:50.731371,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHN__20191224T185959Z__20191224T205959Z.mseed_156000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,461,156000,single,CM.CHI.00.HH,9,9.000200971958937e-05
20191224.194322.60-P-CM.URMC.00.HH,2019-12-24 19:43:22.608394,0.973515,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:20.726302,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_258000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,2261,258000,single,CM.URMC.00.HH,10,0.00018371977650998795
20191224.194326.84-S-CM.URMC.00.HH,2019-12-24 19:43:26.848393,0.77635133,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:17:54.538688,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_258000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2685,258000,single,CM.URMC.00.HH,10,0.00011716417973286477
20191224.194339.16-P-CM.ORTC.00.HH,2019-12-24 19:43:39.168393,0.45091793,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:18:43.419677,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_981000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2417,981000,overlap,CM.ORTC.00.HH,10,0.00021577998186249594
