pick_id,arrival_time,probability,phasehint,network,station,location,instrument_type,author,creation_time,event_start_time,event_end_time,detection_probability,snr,station_lat,station_lon,station_elv,file_name,mseed_start_time,mseed_end_time,sampling_rate,sample,segment,segment_type
20191224.190448.72-P-CM.GARC.0.HH,2019-12-24 19:04:48.728394,0.5768031,P,CM,GARC,0,HH,PhaseNet,2023-01-18 15:18:31.673377,,,,,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.GARC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_27000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,1873,27000,single
20191224.190448.96-P-CM.GARC.0.HH,2019-12-24 19:04:48.968394,0.61643213,P,CM,GARC,0,HH,PhaseNet,2023-01-18 15:18:48.275839,,,,,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_27000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,1897,27000,single
20191224.190449.56-S-CM.GARC.0.HH,2019-12-24 19:04:49.568393,0.5244386,S,CM,GARC,0,HH,PhaseNet,2023-01-18 15:18:33.009143,,,,,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.GARC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_27000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,1957,27000,single
20191224.190454.54-P-CM.YOT.0.HH,2019-12-24 19:04:54.548393,0.65596247,P,CM,YOT,0,HH,PhaseNet,2023-01-18 15:19:12.074064,,,,,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.YOT.00.HHZ__20191224T190000Z__20191224T210000Z.mseed_750000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,953,750000,overlap
20191224.190501.34-S-CM.YOT.0.HH,2019-12-24 19:05:01.348393,0.3286508,S,CM,YOT,0,HH,PhaseNet,2023-01-18 15:19:32.987548,,,,,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.YOT.00.HHN__20191224T190000Z__20191224T210000Z.mseed_30000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,133,30000,single
20191224.190501.67-S-CM.YOT.0.HH,2019-12-24 19:05:01.678393,0.32315838,S,CM,YOT,0,HH,PhaseNet,2023-01-18 15:19:05.500000,,,,,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.YOT.00.HHZ__20191224T190000Z__20191224T210000Z.mseed_30000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,166,30000,single
20191224.190505.26-P-CM.FLO2.0.HH,2019-12-24 19:05:05.268393,0.6081085,P,CM,FLO2,0,HH,PhaseNet,2023-01-18 15:18:56.369034,,,,,1.582667,-75.652667,365.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.FLO2.00.HHE__20191224T190000Z__20191224T210000Z.mseed_750000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,2025,750000,overlap
20191224.190505.42-P-CM.FLO2.0.HH,2019-12-24 19:05:05.428393,0.5015726,P,CM,FLO2,0,HH,PhaseNet,2023-01-18 15:19:42.260679,,,,,1.582667,-75.652667,365.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.FLO2.00.HHZ__20191224T190000Z__20191224T210000Z.mseed_750000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,2041,750000,overlap
20191224.190530.74-S-CM.GARC.0.HH,2019-12-24 19:05:30.748394,0.31587952,S,CM,GARC,0,HH,PhaseNet,2023-01-18 15:18:31.960544,,,,,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.GARC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_33000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,75,33000,single
20191224.190530.88-S-CM.GARC.0.HH,2019-12-24 19:05:30.888393,0.35826856,S,CM,GARC,0,HH,PhaseNet,2023-01-18 15:18:33.028204,,,,,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.GARC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_33000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,89,33000,single
20191224.190603.39-P-CM.URMC.0.HH,2019-12-24 19:06:03.398393,0.41149417,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:05.990709,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_756000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,1840,756000,overlap
20191224.190603.47-P-CM.URMC.0.HH,2019-12-24 19:06:03.478393,0.6867913,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:40.476025,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_756000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,1848,756000,overlap
20191224.190620.99-P-CM.URMC.0.HH,2019-12-24 19:06:20.998394,0.63089055,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:18.796358,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_36000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,2100,36000,single
20191224.190719.39-P-CM.URMC.0.HH,2019-12-24 19:07:19.398394,0.7084529,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:18.668924,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_42000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,1940,42000,single
20191224.190719.54-P-CM.URMC.0.HH,2019-12-24 19:07:19.548393,0.6995829,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:31.571935,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_42000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,1955,42000,single
20191224.190723.18-S-CM.URMC.0.HH,2019-12-24 19:07:23.188393,0.5996124,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:17:47.999882,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_42000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2319,42000,single
20191224.190723.22-S-CM.URMC.0.HH,2019-12-24 19:07:23.228393,0.53842396,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:31.804253,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_42000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2323,42000,single
20191224.190737.64-S-CM.URMC.0.HH,2019-12-24 19:07:37.648394,0.44235927,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:25.648777,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_765000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,2265,765000,overlap
20191224.190738.16-S-CM.URMC.0.HH,2019-12-24 19:07:38.168393,0.46333218,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:31.515703,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_45000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,817,45000,single
20191224.190754.03-P-CM.URMC.0.HH,2019-12-24 19:07:54.038394,0.78097415,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:18.881694,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_45000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,2404,45000,single
20191224.190754.32-P-CM.URMC.0.HH,2019-12-24 19:07:54.328393,0.3823699,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:40.577970,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_768000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,933,768000,overlap
20191224.190757.95-S-CM.URMC.0.HH,2019-12-24 19:07:57.958393,0.6544311,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:40.820357,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_768000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,1296,768000,overlap
20191224.190801.58-S-CM.URMC.0.HH,2019-12-24 19:08:01.588393,0.43091086,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:17:47.961306,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_48000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,159,48000,single
20191224.190812.45-P-CM.PRA.0.HH,2019-12-24 19:08:12.458393,0.5723404,P,CM,PRA,0,HH,PhaseNet,2023-01-18 15:19:12.009094,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHE__20191224T190000Z__20191224T210000Z.mseed_768000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,2744,768000,overlap
20191224.190845.47-S-CM.GARC.0.HH,2019-12-24 19:08:45.478393,0.43251422,S,CM,GARC,0,HH,PhaseNet,2023-01-18 15:18:43.250300,,,,,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.GARC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_774000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,48,774000,overlap
20191224.190903.42-P-CM.URMC.0.HH,2019-12-24 19:09:03.428394,0.9768084,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:25.261182,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_774000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,1843,774000,overlap
20191224.190903.47-P-CM.URMC.0.HH,2019-12-24 19:09:03.478393,0.9486314,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:17:48.463208,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_54000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,348,54000,single
20191224.190903.53-P-CM.URMC.0.HH,2019-12-24 19:09:03.538393,0.9689445,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:31.337180,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_54000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,354,54000,single
20191224.190907.31-S-CM.URMC.0.HH,2019-12-24 19:09:07.318393,0.85643756,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:31.829477,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_54000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,732,54000,single
20191224.190907.50-S-CM.URMC.0.HH,2019-12-24 19:09:07.508393,0.7484862,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:17:48.915707,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_54000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,751,54000,single
20191224.190907.64-S-CM.URMC.0.HH,2019-12-24 19:09:07.648394,0.8653695,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:25.483408,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_774000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,2265,774000,overlap
20191224.190911.91-P-CM.PRA.0.HH,2019-12-24 19:09:11.918393,0.94579566,P,CM,PRA,0,HH,PhaseNet,2023-01-18 15:19:05.695894,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHE__20191224T190000Z__20191224T210000Z.mseed_54000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,1190,54000,single
20191224.190911.96-P-CM.PRA.0.HH,2019-12-24 19:09:11.968393,0.91055304,P,CM,PRA,0,HH,PhaseNet,2023-01-18 15:19:29.190970,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed_54000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,1195,54000,single
20191224.190912.01-P-CM.PRA.0.HH,2019-12-24 19:09:12.018393,0.6152505,P,CM,PRA,0,HH,PhaseNet,2023-01-18 15:17:48.592586,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHZ__20191224T190000Z__20191224T210000Z.mseed_54000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,1200,54000,single
20191224.190919.15-P-CM.ORTC.0.HH,2019-12-24 19:09:19.158393,0.62525254,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:18:51.150283,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_54000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,1916,54000,single
20191224.190922.24-S-CM.PRA.0.HH,2019-12-24 19:09:22.248393,0.7444383,S,CM,PRA,0,HH,PhaseNet,2023-01-18 15:19:37.316959,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed_777000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,723,777000,overlap
20191224.190937.36-P-CM.YOT.0.HH,2019-12-24 19:09:37.368393,0.40022096,P,CM,YOT,0,HH,PhaseNet,2023-01-18 15:19:12.178018,,,,,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.YOT.00.HHZ__20191224T190000Z__20191224T210000Z.mseed_777000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,2235,777000,overlap
20191224.190937.41-P-CM.YOT.0.HH,2019-12-24 19:09:37.418393,0.34874845,P,CM,YOT,0,HH,PhaseNet,2023-01-18 15:19:42.685952,,,,,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.YOT.00.HHN__20191224T190000Z__20191224T210000Z.mseed_777000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,2240,777000,overlap
20191224.190938.92-S-CM.ORTC.0.HH,2019-12-24 19:09:38.928393,0.46395874,S,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:45.822058,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_777000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2393,777000,overlap
20191224.190945.70-S-CM.CHI.0.HH,2019-12-24 19:09:45.708394,0.34389678,S,CM,CHI,0,HH,PhaseNet,2023-01-18 15:19:41.932999,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed_780000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,71,780000,overlap
20191224.190953.30-S-CM.GARC.0.HH,2019-12-24 19:09:53.308394,0.31859577,S,CM,GARC,0,HH,PhaseNet,2023-01-18 15:18:48.597637,,,,,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.GARC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_57000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,2331,57000,single
20191224.190953.48-P-CM.GARC.0.HH,2019-12-24 19:09:53.488394,0.63622063,P,CM,GARC,0,HH,PhaseNet,2023-01-18 15:18:32.108538,,,,,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.GARC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_57000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,2349,57000,single
20191224.190953.88-S-CM.GARC.0.HH,2019-12-24 19:09:53.888393,0.59517735,S,CM,GARC,0,HH,PhaseNet,2023-01-18 15:18:43.189981,,,,,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.GARC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_780000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,889,780000,overlap
20191224.191010.97-P-CM.FLO2.0.HH,2019-12-24 19:10:10.978393,0.4427942,P,CM,FLO2,0,HH,PhaseNet,2023-01-18 15:18:56.206479,,,,,1.582667,-75.652667,365.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.FLO2.00.HHE__20191224T190000Z__20191224T210000Z.mseed_780000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,2596,780000,overlap
20191224.191014.82-S-CM.GARC.0.HH,2019-12-24 19:10:14.828393,0.44201317,S,CM,GARC,0,HH,PhaseNet,2023-01-18 15:18:43.190674,,,,,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.GARC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_780000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2983,780000,overlap
20191224.191020.74-P-CM.URMC.0.HH,2019-12-24 19:10:20.748394,0.9605819,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:19.040998,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_60000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,2075,60000,single
20191224.191020.78-P-CM.URMC.0.HH,2019-12-24 19:10:20.788393,0.9318318,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:31.529801,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_60000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2079,60000,single
20191224.191020.78-P-CM.URMC.0.HH,2019-12-24 19:10:20.788393,0.8701218,P,CM,URMC,0,HH,PhaseNet,2023-01-18 15:17:48.280937,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_60000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2079,60000,single
20191224.191024.56-S-CM.URMC.0.HH,2019-12-24 19:10:24.568394,0.8062282,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:19:19.250961,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_60000,2019-12-24 18:59:59.998394,2019-12-24 20:59:59.998394,100.0,2457,60000,single
20191224.191024.57-S-CM.URMC.0.HH,2019-12-24 19:10:24.578393,0.70268387,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:18:31.661138,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_60000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2458,60000,single
20191224.191024.71-S-CM.URMC.0.HH,2019-12-24 19:10:24.718393,0.8051846,S,CM,URMC,0,HH,PhaseNet,2023-01-18 15:17:48.514206,,,,,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.URMC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_60000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2472,60000,single
20191224.191028.93-P-CM.PRA.0.HH,2019-12-24 19:10:28.938393,0.964186,P,CM,PRA,0,HH,PhaseNet,2023-01-18 15:18:06.491059,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHZ__20191224T190000Z__20191224T210000Z.mseed_783000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,1392,783000,overlap
20191224.191028.95-P-CM.PRA.0.HH,2019-12-24 19:10:28.958393,0.9432707,P,CM,PRA,0,HH,PhaseNet,2023-01-18 15:19:12.019635,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHE__20191224T190000Z__20191224T210000Z.mseed_783000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,1394,783000,overlap
20191224.191028.99-P-CM.PRA.0.HH,2019-12-24 19:10:28.998393,0.96716434,P,CM,PRA,0,HH,PhaseNet,2023-01-18 15:19:37.492805,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed_783000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,1398,783000,overlap
20191224.191036.15-P-CM.ORTC.0.HH,2019-12-24 19:10:36.158393,0.85798275,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:18:51.149141,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_63000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,616,63000,single
20191224.191036.32-P-CM.ORTC.0.HH,2019-12-24 19:10:36.328393,0.47617725,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:18:31.789217,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHE__20191224T185959Z__20191224T205959Z.mseed_63000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,633,63000,single
20191224.191036.43-P-CM.ORTC.0.HH,2019-12-24 19:10:36.438393,0.42796734,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:36.417167,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_63000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,644,63000,single
20191224.191038.18-P-CM.CHI.0.HH,2019-12-24 19:10:38.188393,0.39485928,P,CM,CHI,0,HH,PhaseNet,2023-01-18 15:18:22.159191,,,,,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.CHI.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_63000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,819,63000,single
20191224.191039.02-S-CM.PRA.0.HH,2019-12-24 19:10:39.028393,0.78142613,S,CM,PRA,0,HH,PhaseNet,2023-01-18 15:19:37.834628,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed_783000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,2401,783000,overlap
20191224.191039.03-S-CM.PRA.0.HH,2019-12-24 19:10:39.038393,0.87038964,S,CM,PRA,0,HH,PhaseNet,2023-01-18 15:18:06.844637,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHZ__20191224T190000Z__20191224T210000Z.mseed_783000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,2402,783000,overlap
20191224.191039.11-S-CM.PRA.0.HH,2019-12-24 19:10:39.118393,0.882516,S,CM,PRA,0,HH,PhaseNet,2023-01-18 15:19:12.420991,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHE__20191224T190000Z__20191224T210000Z.mseed_783000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,2410,783000,overlap
20191224.191043.28-P-CM.PRA.0.HH,2019-12-24 19:10:43.288393,0.3880856,P,CM,PRA,0,HH,PhaseNet,2023-01-18 15:19:37.493362,,,,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.PRA.00.HHN__20191224T190000Z__20191224T210000Z.mseed_783000,2019-12-24 19:00:00.018393,2019-12-24 21:00:00.018393,100.0,2827,783000,overlap
20191224.191047.79-P-CM.GARC.0.HH,2019-12-24 19:10:47.798393,0.7139106,P,CM,GARC,0,HH,PhaseNet,2023-01-18 15:18:33.553051,,,,,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.GARC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed_63000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,1780,63000,single
20191224.191051.62-P-CM.ORTC.0.HH,2019-12-24 19:10:51.628393,0.6516899,P,CM,ORTC,0,HH,PhaseNet,2023-01-18 15:19:36.417709,,,,,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/picks/pnet/datadir/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed_63000,2019-12-24 18:59:59.998393,2019-12-24 20:59:59.998393,100.0,2163,63000,single
