pick_id,arrival_time,probability,phasehint,network,station,location,instrument_type,author,creation_time,event_start_time,event_end_time,detection_probability,snr,station_lat,station_lon,station_elv,file_name
20191225.002049.89-P-CM.URMC.00.HH,2019-12-25 00:20:49.898393,0.81,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-25 00:20:49.768393,2019-12-25 00:20:55.748393,0.91,43.1,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHN__20191224T225959Z__20191225T005959Z.mseed
20191225.002053.78-S-CM.URMC.00.HH,2019-12-25 00:20:53.788393,0.56,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-25 00:20:49.768393,2019-12-25 00:20:55.748393,0.91,15.5,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHN__20191224T225959Z__20191225T005959Z.mseed
20191225.002057.80-P-CM.PRA.00.HH,2019-12-25 00:20:57.808393,0.64,P,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-25 00:20:56.828393,2019-12-25 00:21:13.408393,0.76,11.1,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHZ__20191224T230000Z__20191225T010000Z.mseed
20191225.002107.64-S-CM.PRA.00.HH,2019-12-25 00:21:07.648393,0.4,S,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-25 00:20:56.828393,2019-12-25 00:21:13.408393,0.76,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHZ__20191224T230000Z__20191225T010000Z.mseed
20191225.002116.98-P-CM.GARC.00.HH,2019-12-25 00:21:16.988393,0.91,P,CM,GARC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-25 00:21:16.898393,2019-12-25 00:21:49.768393,0.99,13.4,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/downloads/GARC/CM.GARC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed
20191225.002120.24-P-CM.ORTC.00.HH,2019-12-25 00:21:20.248393,0.38,P,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-25 00:21:20.048393,2019-12-25 00:21:26.758393,0.86,6.6,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T225959Z__20191225T005959Z.mseed
20191225.002122.01-P-CM.YOT.00.HH,2019-12-25 00:21:22.018393,0.84,P,CM,YOT,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-25 00:21:21.898393,2019-12-25 00:22:04.828393,0.98,16.9,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/downloads/YOT/CM.YOT.00.HHZ__20191224T230000Z__20191225T010000Z.mseed
20191225.002124.75-S-CM.ORTC.00.HH,2019-12-25 00:21:24.758393,0.61,S,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-25 00:21:20.048393,2019-12-25 00:21:26.758393,0.86,7.3,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T225959Z__20191225T005959Z.mseed
20191225.002125.96-P-CM.FLO2.00.HH,2019-12-25 00:21:25.968393,0.19,P,CM,FLO2,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-25 00:21:24.328393,2019-12-25 00:22:10.118393,0.95,12.3,1.582667,-75.652667,365.0,/home/emmanuel/SeisMonitor/out/downloads/FLO2/CM.FLO2.00.HHE__20191224T230000Z__20191225T010000Z.mseed
20191225.002140.18-S-CM.GARC.00.HH,2019-12-25 00:21:40.188393,0.54,S,CM,GARC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-25 00:21:16.898393,2019-12-25 00:21:49.768393,0.99,10.7,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/downloads/GARC/CM.GARC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed
20191225.002152.33-S-CM.YOT.00.HH,2019-12-25 00:21:52.338393,0.4,S,CM,YOT,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-25 00:21:21.898393,2019-12-25 00:22:04.828393,0.98,8.2,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/downloads/YOT/CM.YOT.00.HHZ__20191224T230000Z__20191225T010000Z.mseed
20191225.002156.76-S-CM.FLO2.00.HH,2019-12-25 00:21:56.768393,0.22,S,CM,FLO2,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-25 00:21:24.328393,2019-12-25 00:22:10.118393,0.95,8.0,1.582667,-75.652667,365.0,/home/emmanuel/SeisMonitor/out/downloads/FLO2/CM.FLO2.00.HHE__20191224T230000Z__20191225T010000Z.mseed
20191225.002325.60-P-CM.URMC.00.HH,2019-12-25 00:23:25.608393,0.67,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-25 00:23:25.618393,2019-12-25 00:23:31.938393,0.68,26.1,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHN__20191224T225959Z__20191225T005959Z.mseed
20191225.002330.15-S-CM.URMC.00.HH,2019-12-25 00:23:30.158393,0.3,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-25 00:23:25.618393,2019-12-25 00:23:31.938393,0.68,9.7,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHN__20191224T225959Z__20191225T005959Z.mseed
20191225.002334.32-P-CM.PRA.00.HH,2019-12-25 00:23:34.328393,0.86,P,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-25 00:23:34.268393,2019-12-25 00:23:48.438393,0.98,27.5,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHZ__20191224T230000Z__20191225T010000Z.mseed
20191225.002341.50-P-CM.ORTC.00.HH,2019-12-25 00:23:41.508393,0.82,P,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-25 00:23:41.408393,2019-12-25 00:24:03.508393,0.95,17.8,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T225959Z__20191225T005959Z.mseed
20191225.002344.30-S-CM.PRA.00.HH,2019-12-25 00:23:44.308393,0.69,S,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-25 00:23:34.268393,2019-12-25 00:23:48.438393,0.98,11.7,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHZ__20191224T230000Z__20191225T010000Z.mseed
20191225.002344.46-P-CM.CHI.00.HH,2019-12-25 00:23:44.468393,0.64,P,CM,CHI,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-25 00:23:44.038393,2019-12-25 00:24:10.348393,0.87,10.6,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/downloads/CHI/CM.CHI.00.HHZ__20191224T225959Z__20191225T005959Z.mseed
20191225.002353.08-P-CM.GARC.00.HH,2019-12-25 00:23:53.088393,0.38,P,CM,GARC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-25 00:23:52.738393,2019-12-25 00:24:17.988393,0.45,5.1,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/downloads/GARC/CM.GARC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed
20191225.002356.96-S-CM.ORTC.00.HH,2019-12-25 00:23:56.968393,0.4,S,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-25 00:23:41.408393,2019-12-25 00:24:03.508393,0.95,3.0,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T225959Z__20191225T005959Z.mseed
20191225.002402.25-S-CM.CHI.00.HH,2019-12-25 00:24:02.258393,0.26,S,CM,CHI,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-25 00:23:44.038393,2019-12-25 00:24:10.348393,0.87,2.9,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/downloads/CHI/CM.CHI.00.HHZ__20191224T225959Z__20191225T005959Z.mseed
20191225.002403.08-P-CM.FLO2.00.HH,2019-12-25 00:24:03.088393,0.16,P,CM,FLO2,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-25 00:24:02.128393,2019-12-25 00:24:44.608393,0.93,2.1,1.582667,-75.652667,365.0,/home/emmanuel/SeisMonitor/out/downloads/FLO2/CM.FLO2.00.HHE__20191224T230000Z__20191225T010000Z.mseed
20191225.002407.48-P-CM.PRA.00.HH,2019-12-25 00:24:07.488393,0.04,P,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-25 00:24:05.768393,2019-12-25 00:24:18.008393,0.48,27.5,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHZ__20191224T230000Z__20191225T010000Z.mseed
20191225.002414.81-P-CM.URMC.00.HH,2019-12-25 00:24:14.818393,0.63,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-25 00:24:14.598393,2019-12-25 00:24:19.838393,0.87,8.6,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHN__20191224T225959Z__20191225T005959Z.mseed
20191225.002416.01-S-CM.GARC.00.HH,2019-12-25 00:24:16.018393,0.21,S,CM,GARC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-25 00:23:52.738393,2019-12-25 00:24:17.988393,0.45,9.0,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/downloads/GARC/CM.GARC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed
20191225.002417.68-S-CM.PRA.00.HH,2019-12-25 00:24:17.688393,0.23,S,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-25 00:24:05.768393,2019-12-25 00:24:18.008393,0.48,11.7,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHZ__20191224T230000Z__20191225T010000Z.mseed
20191225.002418.28-S-CM.URMC.00.HH,2019-12-25 00:24:18.288393,0.7,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-25 00:24:14.598393,2019-12-25 00:24:19.838393,0.87,9.7,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHN__20191224T225959Z__20191225T005959Z.mseed
20191225.002423.49-P-CM.PRA.00.HH,2019-12-25 00:24:23.498393,0.77,P,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-25 00:24:23.428393,2019-12-25 00:24:38.018393,0.94,10.9,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHZ__20191224T230000Z__20191225T010000Z.mseed
20191225.002432.25-S-CM.FLO2.00.HH,2019-12-25 00:24:32.258393,0.36,S,CM,FLO2,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-25 00:24:02.128393,2019-12-25 00:24:44.608393,0.93,8.1,1.582667,-75.652667,365.0,/home/emmanuel/SeisMonitor/out/downloads/FLO2/CM.FLO2.00.HHE__20191224T230000Z__20191225T010000Z.mseed
20191225.002433.71-S-CM.PRA.00.HH,2019-12-25 00:24:33.718393,0.53,S,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-25 00:24:23.428393,2019-12-25 00:24:38.018393,0.94,9.3,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHZ__20191224T230000Z__20191225T010000Z.mseed
20191225.002505.01-P-CM.URMC.00.HH,2019-12-25 00:25:05.018393,0.28,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-25 00:25:04.578393,2019-12-25 00:25:10.568393,0.38,42.3,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHN__20191224T225959Z__20191225T005959Z.mseed
20191225.002508.67-S-CM.URMC.00.HH,2019-12-25 00:25:08.678393,0.16,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-25 00:25:04.578393,2019-12-25 00:25:10.568393,0.38,12.7,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHN__20191224T225959Z__20191225T005959Z.mseed
20191225.002513.89-P-CM.PRA.00.HH,2019-12-25 00:25:13.898393,0.17,P,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-25 00:25:13.778393,2019-12-25 00:25:19.078393,0.15,22.9,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHZ__20191224T230000Z__20191225T010000Z.mseed
20191225.002524.51-S-CM.PRA.00.HH,2019-12-25 00:25:24.518393,0.02,S,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-25 00:25:24.218393,2019-12-25 00:25:28.568393,0.27,,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHZ__20191224T230000Z__20191225T010000Z.mseed
20191225.002531.99-P-CM.GARC.00.HH,2019-12-25 00:25:31.998393,0.91,P,CM,GARC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-25 00:25:31.968393,2019-12-25 00:26:04.898393,0.99,31.6,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/downloads/GARC/CM.GARC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed
20191225.002537.60-P-CM.ORTC.00.HH,2019-12-25 00:25:37.608393,0.01,P,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-25 00:25:36.778393,2019-12-25 00:25:43.358393,0.14,1.4,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T225959Z__20191225T005959Z.mseed
20191225.002537.88-P-CM.YOT.00.HH,2019-12-25 00:25:37.888393,0.39,P,CM,YOT,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-25 00:25:37.278393,2019-12-25 00:26:21.938393,0.97,20.7,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/downloads/YOT/CM.YOT.00.HHZ__20191224T230000Z__20191225T010000Z.mseed
20191225.002540.84-P-CM.FLO2.00.HH,2019-12-25 00:25:40.848393,0.64,P,CM,FLO2,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-25 00:25:40.628393,2019-12-25 00:26:24.008393,0.94,35.7,1.582667,-75.652667,365.0,/home/emmanuel/SeisMonitor/out/downloads/FLO2/CM.FLO2.00.HHE__20191224T230000Z__20191225T010000Z.mseed
20191225.002541.48-S-CM.ORTC.00.HH,2019-12-25 00:25:41.488393,0.08,S,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-25 00:25:36.778393,2019-12-25 00:25:43.358393,0.14,11.1,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T225959Z__20191225T005959Z.mseed
20191225.002555.30-S-CM.GARC.00.HH,2019-12-25 00:25:55.308393,0.4,S,CM,GARC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-25 00:25:31.968393,2019-12-25 00:26:04.898393,0.99,19.4,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/downloads/GARC/CM.GARC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed
20191225.002609.09-S-CM.YOT.00.HH,2019-12-25 00:26:09.098393,0.42,S,CM,YOT,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-25 00:25:37.278393,2019-12-25 00:26:21.938393,0.97,10.9,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/downloads/YOT/CM.YOT.00.HHZ__20191224T230000Z__20191225T010000Z.mseed
20191225.002611.05-P-CM.FLO2.00.HH,2019-12-25 00:26:11.058393,0.4,P,CM,FLO2,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-25 00:26:10.998393,2019-12-25 00:26:13.868393,0.28,3.6,1.582667,-75.652667,365.0,/home/emmanuel/SeisMonitor/out/downloads/FLO2/CM.FLO2.00.HHE__20191224T230000Z__20191225T010000Z.mseed
20191225.002611.51-S-CM.FLO2.00.HH,2019-12-25 00:26:11.518393,0.42,S,CM,FLO2,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-25 00:25:40.628393,2019-12-25 00:26:24.008393,0.94,10.0,1.582667,-75.652667,365.0,/home/emmanuel/SeisMonitor/out/downloads/FLO2/CM.FLO2.00.HHE__20191224T230000Z__20191225T010000Z.mseed
20191225.002611.71-S-CM.FLO2.00.HH,2019-12-25 00:26:11.718393,0.09,S,CM,FLO2,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-25 00:26:10.998393,2019-12-25 00:26:13.868393,0.28,8.4,1.582667,-75.652667,365.0,/home/emmanuel/SeisMonitor/out/downloads/FLO2/CM.FLO2.00.HHE__20191224T230000Z__20191225T010000Z.mseed
20191225.002826.13-P-CM.URMC.00.HH,2019-12-25 00:28:26.138393,0.81,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-25 00:28:26.088393,2019-12-25 00:28:31.098393,0.96,13.7,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHN__20191224T225959Z__20191225T005959Z.mseed
20191225.002829.57-S-CM.URMC.00.HH,2019-12-25 00:28:29.578393,0.72,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-25 00:28:26.088393,2019-12-25 00:28:31.098393,0.96,12.0,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHN__20191224T225959Z__20191225T005959Z.mseed
20191225.002837.22-P-CM.URMC.00.HH,2019-12-25 00:28:37.228393,0.07,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-25 00:28:37.498393,2019-12-25 00:28:39.138393,0.12,13.7,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHN__20191224T225959Z__20191225T005959Z.mseed
20191225.002900.80-P-CM.YOT.00.HH,2019-12-25 00:29:00.808393,0.14,P,CM,YOT,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-25 00:28:59.888393,2019-12-25 00:29:42.388393,0.93,1.3,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/downloads/YOT/CM.YOT.00.HHZ__20191224T230000Z__20191225T010000Z.mseed
20191225.002930.02-S-CM.YOT.00.HH,2019-12-25 00:29:30.028393,0.4,S,CM,YOT,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-25 00:28:59.888393,2019-12-25 00:29:42.388393,0.93,5.3,3.9835,-76.345,1040.0,/home/emmanuel/SeisMonitor/out/downloads/YOT/CM.YOT.00.HHZ__20191224T230000Z__20191225T010000Z.mseed
20191225.003049.67-P-CM.URMC.00.HH,2019-12-25 00:30:49.678393,0.33,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-25 00:30:49.938393,2019-12-25 00:30:55.648393,0.2,12.2,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHN__20191224T225959Z__20191225T005959Z.mseed
20191225.003053.60-S-CM.URMC.00.HH,2019-12-25 00:30:53.608393,0.04,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-25 00:30:49.938393,2019-12-25 00:30:55.648393,0.2,11.2,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHN__20191224T225959Z__20191225T005959Z.mseed
20191225.003110.57-P-CM.URMC.00.HH,2019-12-25 00:31:10.578393,0.16,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-25 00:31:10.258393,2019-12-25 00:31:17.308393,0.4,12.2,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHN__20191224T225959Z__20191225T005959Z.mseed
20191225.003114.56-S-CM.URMC.00.HH,2019-12-25 00:31:14.568393,0.16,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-25 00:31:10.258393,2019-12-25 00:31:17.308393,0.4,11.2,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHN__20191224T225959Z__20191225T005959Z.mseed
20191225.003118.59-P-CM.PRA.00.HH,2019-12-25 00:31:18.598393,0.42,P,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-25 00:31:18.178393,2019-12-25 00:31:32.958393,0.88,8.0,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHZ__20191224T230000Z__20191225T010000Z.mseed
20191225.003126.41-P-CM.URMC.00.HH,2019-12-25 00:31:26.418393,0.02,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-25 00:31:27.088393,2019-12-25 00:31:31.398393,0.13,6.7,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHN__20191224T225959Z__20191225T005959Z.mseed
20191225.003128.63-S-CM.PRA.00.HH,2019-12-25 00:31:28.638393,0.66,S,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-25 00:31:18.178393,2019-12-25 00:31:32.958393,0.88,12.4,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHZ__20191224T230000Z__20191225T010000Z.mseed
20191225.003130.30-S-CM.URMC.00.HH,2019-12-25 00:31:30.308393,0.07,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-25 00:31:27.088393,2019-12-25 00:31:31.398393,0.13,10.0,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHN__20191224T225959Z__20191225T005959Z.mseed
20191225.003141.17-S-CM.ORTC.00.HH,2019-12-25 00:31:41.178393,0.04,S,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-25 00:31:38.848393,2019-12-25 00:31:46.688393,0.14,4.6,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T225959Z__20191225T005959Z.mseed
20191225.003144.40-S-CM.URMC.00.HH,2019-12-25 00:31:44.408393,0.07,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-25 00:31:42.008393,2019-12-25 00:31:46.228393,0.22,10.0,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHN__20191224T225959Z__20191225T005959Z.mseed
20191225.003336.43-P-CM.URMC.00.HH,2019-12-25 00:33:36.438393,0.66,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-25 00:33:36.208393,2019-12-25 00:33:41.758393,0.82,19.2,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHN__20191224T225959Z__20191225T005959Z.mseed
20191225.003340.22-S-CM.URMC.00.HH,2019-12-25 00:33:40.228393,0.64,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-25 00:33:36.208393,2019-12-25 00:33:41.758393,0.82,16.2,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHN__20191224T225959Z__20191225T005959Z.mseed
20191225.003344.41-P-CM.PRA.00.HH,2019-12-25 00:33:44.418393,0.6,P,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-25 00:33:44.298393,2019-12-25 00:33:58.658393,0.84,12.9,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHZ__20191224T230000Z__20191225T010000Z.mseed
20191225.003352.00-P-CM.ORTC.00.HH,2019-12-25 00:33:52.008393,0.71,P,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-25 00:33:51.908393,2019-12-25 00:34:13.458393,0.96,4.7,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T225959Z__20191225T005959Z.mseed
20191225.003354.00-P-CM.CHI.00.HH,2019-12-25 00:33:54.008393,0.8,P,CM,CHI,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-25 00:33:53.958393,2019-12-25 00:34:18.768393,0.96,1.9,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/downloads/CHI/CM.CHI.00.HHZ__20191224T225959Z__20191225T005959Z.mseed
20191225.003354.48-S-CM.PRA.00.HH,2019-12-25 00:33:54.488393,0.42,S,CM,PRA,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-25 00:33:44.298393,2019-12-25 00:33:58.658393,0.84,10.0,3.713833,-74.886167,457.0,/home/emmanuel/SeisMonitor/out/downloads/PRA/CM.PRA.00.HHZ__20191224T230000Z__20191225T010000Z.mseed
20191225.003403.49-P-CM.GARC.00.HH,2019-12-25 00:34:03.498393,0.22,P,CM,GARC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-25 00:34:02.588393,2019-12-25 00:34:35.838393,0.94,2.0,2.186667,-75.493167,1999.0,/home/emmanuel/SeisMonitor/out/downloads/GARC/CM.GARC.00.HHZ__20191224T225959Z__20191225T005959Z.mseed
20191225.003406.93-S-CM.ORTC.00.HH,2019-12-25 00:34:06.938393,0.44,S,CM,ORTC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-25 00:33:51.908393,2019-12-25 00:34:13.458393,0.96,3.7,3.909,-75.246,446.0,/home/emmanuel/SeisMonitor/out/downloads/ORTC/CM.ORTC.00.HHN__20191224T225959Z__20191225T005959Z.mseed
20191225.003407.23-P-CM.URMC.00.HH,2019-12-25 00:34:07.238393,0.86,P,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.487156,2019-12-25 00:34:07.218393,2019-12-25 00:34:13.058393,0.86,14.9,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHN__20191224T225959Z__20191225T005959Z.mseed
20191225.003411.12-S-CM.URMC.00.HH,2019-12-25 00:34:11.128393,0.38,S,CM,URMC,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-25 00:34:07.218393,2019-12-25 00:34:13.058393,0.86,6.1,3.24719,-74.37879,725.0,/home/emmanuel/SeisMonitor/out/downloads/URMC/CM.URMC.00.HHN__20191224T225959Z__20191225T005959Z.mseed
20191225.003411.27-S-CM.CHI.00.HH,2019-12-25 00:34:11.278393,0.4,S,CM,CHI,00,HH,EQTransformer,2023-01-18 10:13:58.564482,2019-12-25 00:33:53.958393,2019-12-25 00:34:18.768393,0.96,2.3,4.6295,-73.7371,3140.0,/home/emmanuel/SeisMonitor/out/downloads/CHI/CM.CHI.00.HHZ__20191224T225959Z__20191225T005959Z.mseed
