pick_id,timestamp,prob,type,network,station,location,instrument_type,author,creation_time,event_start_time,event_end_time,detection_probability,snr,station_lat,station_lon,station_elv,file_name,id,event_idx,prob_gamma
20191224.200519.00-S-CM.CLEJA.10.HN,2019-12-24 20:05:19.000000,0.08,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:05:16.570000,2019-12-24 20:05:19.780000,0.14,3.7,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed,CM.CLEJA.10.HN,22,0.00011894114273385493
20191224.200520.41-P-CM.URMC.00.HH,2019-12-24 20:05:20.418393,0.04,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:05:20.248393,2019-12-24 20:05:23.988393,0.24,21.1,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,22,0.00032551780044517455
20191224.200523.63-S-CM.URMC.00.HH,2019-12-24 20:05:23.638393,0.08,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:05:20.248393,2019-12-24 20:05:23.988393,0.24,13.6,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,22,0.000406905130389544
20191224.200540.57-S-CM.CHI.00.HH,2019-12-24 20:05:40.578394,0.37,S,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:05:21.738394,2019-12-24 20:05:48.328394,0.94,3.8,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed,CM.CHI.00.HH,22,0.0006203639623485591
20191224.200952.93-P-CM.URMC.00.HH,2019-12-24 20:09:52.938393,0.39,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:09:52.818393,2019-12-24 20:09:58.638393,0.26,21.2,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,23,8.137991977191389e-05
20191224.200957.18-S-CM.URMC.00.HH,2019-12-24 20:09:57.188393,0.2,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:09:52.818393,2019-12-24 20:09:58.638393,0.26,8.5,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,23,0.00011894114273385493
20191224.201008.14-P-CM.ORTC.00.HH,2019-12-24 20:10:08.148393,0.49,P,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:10:07.658393,2019-12-24 20:10:30.318393,0.96,5.7,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed,CM.ORTC.00.HH,23,0.00032551780044517455
20191224.201010.00-P-CM.CHI.00.HH,2019-12-24 20:10:10.008394,0.82,P,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:10:09.778394,2019-12-24 20:10:34.978394,0.93,6.5,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed,CM.CHI.00.HH,23,0.000406905130389544
20191224.201023.76-S-CM.ORTC.00.HH,2019-12-24 20:10:23.768393,0.56,S,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:10:07.658393,2019-12-24 20:10:30.318393,0.96,5.3,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed,CM.ORTC.00.HH,23,0.0006203639623485591
20191224.201027.42-S-CM.CHI.00.HH,2019-12-24 20:10:27.428394,0.13,S,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:10:09.778394,2019-12-24 20:10:34.978394,0.93,2.9,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed,CM.CHI.00.HH,23,0.0007655215316410832
20191224.201117.72-P-CM.CLEJA.10.HN,2019-12-24 20:11:17.720000,0.58,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:11:17.520000,2019-12-24 20:11:22.280000,0.47,43.8,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed,CM.CLEJA.10.HN,24,8.137991977191389e-05
20191224.201119.34-P-CM.URMC.00.HH,2019-12-24 20:11:19.348393,0.24,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:11:19.148393,2019-12-24 20:11:25.728393,0.35,43.7,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,24,0.00011894114273385493
20191224.201120.75-S-CM.CLEJA.10.HN,2019-12-24 20:11:20.750000,0.2,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:11:17.520000,2019-12-24 20:11:22.280000,0.47,3.7,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed,CM.CLEJA.10.HN,24,0.00032551780044517455
20191224.201123.62-S-CM.URMC.00.HH,2019-12-24 20:11:23.628393,0.09,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:11:19.148393,2019-12-24 20:11:25.728393,0.35,18.5,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,24,0.000406905130389544
20191224.201134.97-P-CM.ORTC.00.HH,2019-12-24 20:11:34.978393,0.84,P,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:11:34.808393,2019-12-24 20:12:03.288393,0.98,26.5,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed,CM.ORTC.00.HH,24,0.0006203639623485591
20191224.201136.98-P-CM.CHI.00.HH,2019-12-24 20:11:36.988394,0.75,P,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:11:36.698394,2019-12-24 20:12:03.528394,0.95,37.4,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed,CM.CHI.00.HH,24,0.0007655215316410832
20191224.201132.83-P-CM.CLEJA.10.HN,2019-12-24 20:11:32.830000,0.04,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:11:33.070000,2019-12-24 20:11:36.670000,0.16,43.8,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed,CM.CLEJA.10.HN,25,8.137991977191389e-05
20191224.201135.99-S-CM.CLEJA.10.HN,2019-12-24 20:11:35.990000,0.05,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:11:33.070000,2019-12-24 20:11:36.670000,0.16,3.7,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed,CM.CLEJA.10.HN,25,0.00011894114273385493
20191224.201141.65-S-CM.URMC.00.HH,2019-12-24 20:11:41.658393,0.03,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:11:39.958393,2019-12-24 20:11:41.988393,0.12,18.5,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,25,0.00032551780044517455
20191224.201154.88-S-CM.ORTC.00.HH,2019-12-24 20:11:54.888393,0.51,S,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:11:34.808393,2019-12-24 20:12:03.288393,0.98,10.3,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed,CM.ORTC.00.HH,25,0.000406905130389544
20191224.201155.34-S-CM.CHI.00.HH,2019-12-24 20:11:55.348394,0.32,S,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:11:36.698394,2019-12-24 20:12:03.528394,0.95,5.7,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed,CM.CHI.00.HH,25,0.0006203639623485591
20191224.201325.78-P-CM.CLEJA.10.HN,2019-12-24 20:13:25.780000,0.58,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:13:25.610000,2019-12-24 20:13:29.870000,0.25,30.6,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed,CM.CLEJA.10.HN,26,8.137991977191389e-05
20191224.201327.48-P-CM.URMC.00.HH,2019-12-24 20:13:27.488393,0.78,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:13:27.428393,2019-12-24 20:13:33.008393,0.9,22.0,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,26,0.00011894114273385493
20191224.201328.84-S-CM.CLEJA.10.HN,2019-12-24 20:13:28.840000,0.23,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:13:25.610000,2019-12-24 20:13:29.870000,0.25,3.6,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed,CM.CLEJA.10.HN,26,0.00032551780044517455
20191224.201331.24-S-CM.URMC.00.HH,2019-12-24 20:13:31.248393,0.43,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:13:27.428393,2019-12-24 20:13:33.008393,0.9,12.5,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,26,0.000406905130389544
20191224.201343.26-P-CM.ORTC.00.HH,2019-12-24 20:13:43.268393,0.63,P,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:13:43.048393,2019-12-24 20:14:11.278393,0.98,5.9,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed,CM.ORTC.00.HH,26,0.0006203639623485591
20191224.201345.61-P-CM.CHI.00.HH,2019-12-24 20:13:45.618394,0.52,P,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:13:45.328394,2019-12-24 20:14:11.548394,0.93,3.3,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed,CM.CHI.00.HH,26,0.0007655215316410832
20191224.201342.21-P-CM.URMC.00.HH,2019-12-24 20:13:42.218393,0.25,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:13:41.768393,2019-12-24 20:13:47.988393,0.75,22.0,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,27,8.137991977191389e-05
20191224.201345.88-S-CM.URMC.00.HH,2019-12-24 20:13:45.888393,0.23,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:13:41.768393,2019-12-24 20:13:47.988393,0.75,12.5,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,27,0.00011894114273385493
20191224.201346.24-P-CM.CLEJA.10.HN,2019-12-24 20:13:46.240000,0.06,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:13:45.470000,2019-12-24 20:13:50.720000,0.26,30.6,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed,CM.CLEJA.10.HN,27,0.00032551780044517455
20191224.201349.41-S-CM.CLEJA.10.HN,2019-12-24 20:13:49.410000,0.1,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:13:45.470000,2019-12-24 20:13:50.720000,0.26,3.6,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed,CM.CLEJA.10.HN,27,0.000406905130389544
20191224.201403.11-S-CM.ORTC.00.HH,2019-12-24 20:14:03.118393,0.44,S,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:13:43.048393,2019-12-24 20:14:11.278393,0.98,9.8,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed,CM.ORTC.00.HH,27,0.0006203639623485591
20191224.202329.16-P-CM.CLEJA.10.HN,2019-12-24 20:23:29.160000,0.78,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:23:29.030000,2019-12-24 20:23:32.920000,0.64,26.9,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed,CM.CLEJA.10.HN,28,8.137991977191389e-05
20191224.202331.24-P-CM.URMC.00.HH,2019-12-24 20:23:31.248393,0.33,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:23:31.138393,2019-12-24 20:23:37.008393,0.9,23.3,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,28,0.00011894114273385493
20191224.202331.91-S-CM.CLEJA.10.HN,2019-12-24 20:23:31.910000,0.51,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:23:29.030000,2019-12-24 20:23:32.920000,0.64,5.7,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T190336Z__20191224T210000Z.mseed,CM.CLEJA.10.HN,28,0.00032551780044517455
20191224.202335.15-S-CM.URMC.00.HH,2019-12-24 20:23:35.158393,0.61,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:23:31.138393,2019-12-24 20:23:37.008393,0.9,12.8,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,28,0.000406905130389544
20191224.202347.32-P-CM.ORTC.00.HH,2019-12-24 20:23:47.328393,0.76,P,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:23:47.148393,2019-12-24 20:24:09.968393,0.8,23.0,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed,CM.ORTC.00.HH,28,0.0006203639623485591
20191224.202348.98-P-CM.CHI.00.HH,2019-12-24 20:23:48.988394,0.08,P,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:23:48.968394,2019-12-24 20:23:58.328394,0.15,31.7,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed,CM.CHI.00.HH,28,0.0007655215316410832
20191224.202403.05-S-CM.ORTC.00.HH,2019-12-24 20:24:03.058393,0.2,S,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:23:47.148393,2019-12-24 20:24:09.968393,0.8,3.7,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed,CM.ORTC.00.HH,28,7.80677613353015e-05
20191224.203216.25-P-CM.URMC.00.HH,2019-12-24 20:32:16.258393,0.59,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:32:16.078393,2019-12-24 20:32:22.538393,0.32,18.9,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,29,8.137991977191389e-05
20191224.203220.47-S-CM.URMC.00.HH,2019-12-24 20:32:20.478393,0.09,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:32:16.078393,2019-12-24 20:32:22.538393,0.32,11.8,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,29,0.00011894114273385493
20191224.203230.99-P-CM.ORTC.00.HH,2019-12-24 20:32:30.998393,0.87,P,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:32:30.878393,2019-12-24 20:32:53.338393,0.97,5.4,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed,CM.ORTC.00.HH,29,0.00032551780044517455
20191224.203232.99-P-CM.CHI.00.HH,2019-12-24 20:32:32.998394,0.9,P,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:32:32.908394,2019-12-24 20:32:57.498394,0.94,7.5,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed,CM.CHI.00.HH,29,0.000406905130389544
20191224.203246.69-S-CM.ORTC.00.HH,2019-12-24 20:32:46.698393,0.42,S,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:32:30.878393,2019-12-24 20:32:53.338393,0.97,2.3,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed,CM.ORTC.00.HH,29,0.0006203639623485591
20191224.203248.50-S-CM.CHI.00.HH,2019-12-24 20:32:48.508394,0.07,S,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:32:32.908394,2019-12-24 20:32:57.498394,0.94,1.0,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed,CM.CHI.00.HH,29,0.0007655215316410832
20191224.205041.78-P-CM.URMC.00.HH,2019-12-24 20:50:41.788393,0.17,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:50:41.808393,2019-12-24 20:50:42.908393,0.11,25.6,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHZ__20191224T185959Z__20191224T205959Z.mseed,CM.URMC.00.HH,30,8.137991977191389e-05
20191224.205057.20-P-CM.ORTC.00.HH,2019-12-24 20:50:57.208393,0.74,P,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:50:56.958393,2019-12-24 20:51:19.288393,0.9,13.1,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed,CM.ORTC.00.HH,30,0.00011894114273385493
20191224.205059.92-P-CM.CHI.00.HH,2019-12-24 20:50:59.928394,0.39,P,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 20:50:59.238394,2019-12-24 20:51:25.538394,0.69,8.1,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed,CM.CHI.00.HH,30,0.00032551780044517455
20191224.205112.41-S-CM.ORTC.00.HH,2019-12-24 20:51:12.418393,0.22,S,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:50:56.958393,2019-12-24 20:51:19.288393,0.9,4.2,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHN__20191224T185959Z__20191224T205959Z.mseed,CM.ORTC.00.HH,30,0.000406905130389544
20191224.205117.98-S-CM.CHI.00.HH,2019-12-24 20:51:17.988394,0.2,S,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 20:50:59.238394,2019-12-24 20:51:25.538394,0.69,3.3,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHE__20191224T185959Z__20191224T205959Z.mseed,CM.CHI.00.HH,30,0.0006203639623485591
20191224.211037.27-P-CM.CLEJA.10.HN,2019-12-24 21:10:37.270000,0.86,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 21:10:37.160000,2019-12-24 21:10:40.840000,0.8,40.7,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T210000Z__20191224T230000Z.mseed,CM.CLEJA.10.HN,31,8.137991977191389e-05
20191224.211039.83-S-CM.CLEJA.10.HN,2019-12-24 21:10:39.830000,0.47,S,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 21:10:37.160000,2019-12-24 21:10:40.840000,0.8,4.4,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T210000Z__20191224T230000Z.mseed,CM.CLEJA.10.HN,31,0.00011894114273385493
20191224.211039.91-P-CM.URMC.00.HH,2019-12-24 21:10:39.918393,0.83,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 21:10:39.778393,2019-12-24 21:10:46.068393,0.94,30.3,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.URMC.00.HH,31,0.00032551780044517455
20191224.211044.16-S-CM.URMC.00.HH,2019-12-24 21:10:44.168393,0.51,S,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 21:10:39.778393,2019-12-24 21:10:46.068393,0.94,10.5,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.URMC.00.HH,31,0.000406905130389544
20191224.211055.13-P-CM.ORTC.00.HH,2019-12-24 21:10:55.138393,0.81,P,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 21:10:54.888393,2019-12-24 21:11:17.748393,0.82,24.6,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed,CM.ORTC.00.HH,31,0.0006203639623485591
20191224.211056.76-P-CM.CHI.00.HH,2019-12-24 21:10:56.768393,0.53,P,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 21:10:56.558393,2019-12-24 21:11:20.508393,0.48,19.5,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.CHI.00.HH,31,0.0007655215316410832
20191224.211110.93-S-CM.ORTC.00.HH,2019-12-24 21:11:10.938393,0.43,S,CM,ORTC,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 21:10:54.888393,2019-12-24 21:11:17.748393,0.82,6.1,3.909,-75.246,446.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/ORTC/CM.ORTC.00.HHZ__20191224T205959Z__20191224T225959Z.mseed,CM.ORTC.00.HH,31,7.80677613353015e-05
20191224.211113.34-S-CM.CHI.00.HH,2019-12-24 21:11:13.348393,0.11,S,CM,CHI,00,HH,EQTransformer,2023-05-15 22:12:23.636511,2019-12-24 21:10:56.558393,2019-12-24 21:11:20.508393,0.48,1.9,4.6295,-73.7371,3140.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CHI/CM.CHI.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.CHI.00.HH,31,0.0005467801144282895
20191224.211727.49-P-CM.CLEJA.10.HN,2019-12-24 21:17:27.490000,0.8,P,CM,CLEJA,10,HN,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 21:17:27.340000,2019-12-24 21:17:30.940000,0.61,39.8,3.536269,-74.041429,749.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/CLEJA/CM.CLEJA.10.HNE__20191224T210000Z__20191224T230000Z.mseed,CM.CLEJA.10.HN,32,8.137991977191389e-05
20191224.211729.35-P-CM.URMC.00.HH,2019-12-24 21:17:29.358393,0.44,P,CM,URMC,00,HH,EQTransformer,2023-05-15 22:12:23.596591,2019-12-24 21:17:29.338393,2019-12-24 21:17:34.548393,0.29,32.3,3.24719,-74.37879,725.0,/home/emmanuel/EDCT/SeisMonitor/6m/downloads/URMC/CM.URMC.00.HHN__20191224T205959Z__20191224T225959Z.mseed,CM.URMC.00.HH,32,0.00011894114273385493
